lambda_nm,intensity,lambda_ref,intensity_ref,delta_lambda,lambda_nm_corr,delta2,lambda_nm_corr2,intensity_corr,N,S
309.51047,272.0,,,,313.4660225,-3.854439595943301,313.3649095959433,14.749029182117624,,
309.5163,273.0,,,,313.47185249999995,-3.8543266416838584,313.3706266416839,15.749029182117624,,
309.52213,325.333312988,,,,313.4776825,-3.854213687424415,313.3763436874244,68.08234217011761,,
309.52792,317.0,,,,313.48347249999995,-3.8541015081513157,313.3820215081513,59.749029182117624,,
309.53375,381.0,,,,313.4893025,-3.853988553891873,313.3877385538919,123.74902918211762,,
309.53958,388.333312988,,,,313.49513249999995,-3.8538755996324294,313.39345559963243,131.0823421701176,,
309.54538,363.333312988,,,,313.5009325,-3.8537632266127435,313.39914322661275,106.08234217011761,,
309.55121,353.333312988,,,,313.50676250000004,-3.853650272353301,313.40486027235335,96.08234217011761,,
309.55704,348.333312988,,,,313.5125925,-3.853537318093859,313.41057731809383,91.08234217011761,,
309.56284,404.666656494,,,,313.5183925,-3.853424945074173,313.41626494507415,147.41568567611762,,
309.56866,571.0,,,,313.5242125,-3.8533121845613154,313.42197218456135,313.7490291821176,,
309.57449,653.333312988,,,,313.53004250000004,-3.8531992303018727,313.4276892303019,396.0823421701176,,
309.58029,574.333312988,,,,313.53584249999994,-3.8530868572821877,313.43337685728216,317.0823421701176,,
309.58612,596.0,,,,313.5416725,-3.852973903022745,313.43909390302275,338.7490291821176,,
309.59195,845.666656494,,,,313.54750249999995,-3.8528609487633023,313.4448109487633,588.4156856761176,,
309.59775,999.0,,,,313.5533025,-3.8527485757436164,313.4504985757436,741.7490291821176,,
309.60358,850.0,,,,313.55913250000003,-3.852635621484173,313.4562156214842,592.7490291821176,,
309.60938,582.0,,,,313.56493249999994,-3.852523248464488,313.46190324846447,324.7490291821176,,
309.6152,392.0,,,,313.5707525,-3.852410487951631,313.4676104879517,134.74902918211762,,
309.62103,339.0,,,,313.5765825,-3.8522975336921874,313.4733275336922,81.74902918211762,,
309.62683,349.333312988,,,,313.5823825,-3.8521851606725024,313.4790151606725,92.08234217011761,,
309.63266,366.666656494,,,,313.58821249999994,-3.8520722064130597,313.48473220641307,109.41568567611762,,
309.63846,327.333312988,,,,313.59401249999996,-3.8519598333933738,313.4904198333934,70.08234217011761,,
309.64429,378.0,,,,313.5998425,-3.851846879133931,313.4961368791339,120.74902918211762,,
309.65012,399.0,,,,313.60567249999997,-3.8517339248744884,313.5018539248745,141.74902918211762,,
309.65591,419.666656494,,,,313.6114625,-3.8516217456013884,313.5075317456014,162.41568567611762,,
309.66174,390.333312988,,,,313.61729249999996,-3.8515087913419457,313.51324879134194,133.0823421701176,,
309.66754,355.0,,,,313.6230925,-3.8513964183222607,313.51893641832226,97.74902918211762,,
309.67337,324.0,,,,313.62892249999993,-3.851283464062818,313.5246534640628,66.74902918211762,,
309.6792,314.0,,,,313.6347525,-3.8511705098033753,313.53037050980333,56.749029182117624,,
309.685,338.333312988,,,,313.6405525,-3.8510581367836894,313.5360581367837,81.08234217011761,,
309.69083,353.666656494,,,,313.64638249999996,-3.850945182524246,313.54177518252425,96.41568567611762,,
309.69662,371.333312988,,,,313.6521725,-3.8508330032511466,313.5474530032511,114.08234217011761,,
309.70245,322.0,,,,313.65800249999995,-3.850720048991704,313.5531700489917,64.74902918211762,,
309.70825,277.666656494,,,,313.6638025,-3.850607675972017,313.55885767597204,20.41568567611762,,
309.71408,292.666656494,,,,313.66963250000003,-3.8504947217125745,313.5645747217126,35.41568567611762,,
309.71988,339.0,,,,313.67543249999994,-3.8503823486928894,313.5702623486929,81.74902918211762,,
309.72571,351.666656494,,,,313.6812625,-3.8502693944334467,313.57597939443343,94.41568567611762,,
309.73151,356.666656494,,,,313.6870625,-3.850157021413761,313.58166702141375,99.41568567611762,,
309.73734,326.666656494,,,,313.69289249999997,-3.850044067154318,313.58738406715435,69.41568567611762,,
309.74316,351.0,,,,313.69871249999994,-3.8499313066414613,313.59309130664144,93.74902918211762,,
309.74896,490.666656494,,,,313.70451249999996,-3.8498189336217754,313.59877893362176,233.41568567611762,,
309.75479,754.333312988,,,,313.7103425,-3.8497059793623327,313.60449597936235,497.0823421701176,,
309.76059,987.333312988,,,,313.71614249999993,-3.8495936063426477,313.6101836063426,730.0823421701176,,
309.76642,802.333312988,,,,313.7219725,-3.849480652083205,313.6159006520832,545.0823421701176,,
309.77222,506.333312988,,,,313.7277725,-3.849368279063518,313.62158827906353,249.0823421701176,,
309.77805,351.333312988,,,,313.73360249999996,-3.8492553248040755,313.62730532480407,94.08234217011761,,
309.78384,300.0,,,,313.7393925,-3.8491431455309755,313.632983145531,42.749029182117624,,
309.78967,324.0,,,,313.74522249999995,-3.849030191271533,313.63870019127154,66.74902918211762,,
309.79547,425.666656494,,,,313.7510225,-3.848917818251847,313.64438781825186,168.41568567611762,,
309.80127,561.666656494,,,,313.7568225,-3.848805445232162,313.6500754452322,304.4156856761176,,
309.8071,485.666656494,,,,313.76265249999994,-3.848692490972719,313.6557924909727,228.41568567611762,,
309.8129,424.0,,,,313.76845249999997,-3.8485801179530332,313.66148011795303,166.74902918211762,,
309.81873,473.666656494,,,,313.7742825,-3.8484671636935905,313.66719716369363,216.41568567611762,,
309.82452,809.666656494,,,,313.78007249999996,-3.8483549844204905,313.6728749844205,552.4156856761176,,
309.83035,1012.0,,,,313.7859025,-3.848242030161048,313.67859203016104,754.7490291821176,,
309.83615,855.0,,,,313.79170249999993,-3.848129657141363,313.68427965714136,597.7490291821176,,
309.84198,608.333312988,,,,313.7975325,-3.84801670288192,313.6899967028819,351.0823421701176,,
309.84778,475.333312988,,,,313.8033325,-3.8479043298622333,313.6956843298622,218.0823421701176,,
309.85361,372.0,,,,313.80916249999996,-3.8477913756027906,313.7014013756028,114.74902918211762,,
309.85941,282.666656494,,,,313.8149625,-3.8476790025831047,313.70708900258313,25.41568567611762,,
309.8652,241.333312988,,,,313.8207525,-3.8475668233100047,313.71276682331,-15.917657829882387,,
309.87103,219.333312988,,,,313.8265825,-3.847453869050562,313.7184838690506,-37.91765782988239,,
309.87683,221.666656494,,,,313.8323825,-3.847341496030877,313.72417149603086,-35.58431432388238,,
309.88266,233.333312988,,,,313.83821249999994,-3.8472285417714343,313.7298885417714,-23.917657829882387,,
309.88846,230.333312988,,,,313.84401249999996,-3.8471161687517483,313.7355761687518,-26.917657829882387,,
309.89426,261.333312988,,,,313.8498125,-3.8470037957320633,313.74126379573204,4.082342170117613,,
309.90009,302.666656494,,,,313.85564249999993,-3.8468908414726206,313.7469808414726,45.41568567611762,,
309.90588,356.333312988,,,,313.8614325,-3.8467786621995197,313.75265866219956,99.08234217011761,,
309.91171,553.333312988,,,,313.86726250000004,-3.846665707940077,313.7583757079401,296.0823421701176,,
309.91751,766.333312988,,,,313.87306249999995,-3.846553334920392,313.76406333492037,509.0823421701176,,
309.92331,815.0,,,,313.87886249999997,-3.846440961900705,313.76975096190074,557.7490291821176,,
309.92914,915.666656494,,,,313.8846925,-3.8463280076412625,313.7754680076413,658.4156856761176,,
309.93494,983.0,,,,313.89049249999994,-3.8462156346215775,313.78115563462154,725.7490291821176,,
309.94077,772.666656494,,,,313.8963225,-3.8461026803621348,313.78687268036214,515.4156856761176,,
309.94656,489.333312988,,,,313.90211249999993,-3.8459905010890347,313.792550501089,232.0823421701176,,
309.95236,328.333312988,,,,313.90791249999995,-3.845878128069349,313.79823812806933,71.08234217011761,,
309.95819,270.666656494,,,,313.9137425,-3.845765173809906,313.8039551738099,13.415685676117619,,
309.96399,228.0,,,,313.91954250000003,-3.84565280079022,313.80964280079024,-29.250970817882376,,
309.96979,214.666656494,,,,313.92534249999994,-3.845540427770535,313.8153304277705,-42.58431432388238,,
309.97562,208.333312988,,,,313.9311725,-3.8454274735110925,313.8210474735111,-48.91765782988239,,
309.98141,188.0,,,,313.93696249999994,-3.8453152942379925,313.826725294238,-69.25097081788238,,
309.98721,200.666656494,,,,313.94276249999996,-3.8452029212183065,313.8324129212183,-56.58431432388238,,
309.99304,234.333312988,,,,313.9485925,-3.845089966958863,313.8381299669589,-22.917657829882387,,
309.99884,217.666656494,,,,313.9543924999999,-3.844977593939178,313.84381759393915,-39.58431432388238,,
310.00464,208.333312988,,,,313.96019249999995,-3.844865220919492,313.84950522091947,-48.91765782988239,,
310.01047,197.666656494,,,,313.9660225,-3.8447522666600493,313.85522226666006,-59.58431432388238,,
310.01627,212.0,,,,313.97182250000003,-3.8446398936403634,313.8609098936404,-45.250970817882376,,
310.02206,208.333312988,,,,313.97761249999996,-3.8445277143672634,313.86658771436726,-48.91765782988239,,
310.02789,190.333312988,,,,313.9834425,-3.8444147601078207,313.87230476010785,-66.91765782988239,,
310.03369,212.666656494,,,,313.98924249999993,-3.8443023870881357,313.8779923870881,-44.58431432388238,,
310.03949,213.0,,,,313.99504249999995,-3.8441900140684497,313.88368001406843,-44.250970817882376,,
310.04529,221.333312988,,,,314.0008425,-3.844077641048763,313.8893676410488,-35.91765782988239,,
310.05112,277.666656494,,,,314.00667250000004,-3.8439646867893202,313.89508468678935,20.41568567611762,,
310.05692,381.333312988,,,,314.01247249999994,-3.843852313769635,313.9007723137696,124.08234217011761,,
310.06271,480.0,,,,314.0182625,-3.843740134496535,313.90645013449654,222.74902918211762,,
310.06854,446.0,,,,314.02409249999994,-3.8436271802370925,313.9121671802371,188.74902918211762,,
310.07434,345.333312988,,,,314.02989249999996,-3.8435148072174066,313.9178548072174,88.08234217011761,,
310.08014,266.333312988,,,,314.0356925,-3.8434024341977215,313.9235424341977,9.082342170117613,,
310.08594,232.666656494,,,,314.0414925,-3.8432900611780356,313.92923006117803,-24.58431432388238,,
310.09177,202.333312988,,,,314.04732249999995,-3.843177106918593,313.93494710691857,-54.91765782988239,,
310.09756,207.333312988,,,,314.0531125,-3.843064927645493,313.9406249276455,-49.91765782988239,,
310.10336,251.333312988,,,,314.0589125,-3.842952554625807,313.9463125546258,-5.917657829882387,,
310.10916,254.333312988,,,,314.0647124999999,-3.842840181606122,313.9520001816061,-2.917657829882387,,
310.11499,329.0,,,,314.0705425,-3.8427272273466793,313.9577172273467,71.74902918211762,,
310.12079,485.0,,,,314.0763425,-3.8426148543269925,313.963404854327,227.74902918211762,,
310.12659,675.333312988,,,,314.08214250000003,-3.8425024813073065,313.9690924813073,418.0823421701176,,
310.13239,634.0,,,,314.08794249999994,-3.8423901082876215,313.97478010828763,376.7490291821176,,
310.13821,419.333312988,,,,314.0937625,-3.842277347774764,313.9804873477748,162.0823421701176,,
310.14401,283.666656494,,,,314.09956249999993,-3.842164974755079,313.98617497475504,26.41568567611762,,
310.14981,238.0,,,,314.10536249999996,-3.842052601735393,313.9918626017354,-19.250970817882376,,
310.15561,174.666656494,,,,314.1111625,-3.841940228715707,313.99755022871574,-82.58431432388238,,
310.16141,187.333312988,,,,314.1169625,-3.841827855696022,314.003237855696,-69.91765782988239,,
310.16724,201.0,,,,314.12279249999995,-3.8417149014365792,314.0089549014366,-56.250970817882376,,
310.17303,198.666656494,,,,314.1285825,-3.841602722163479,314.01463272216347,-58.58431432388238,,
310.17883,220.666656494,,,,314.1343825,-3.8414903491437933,314.0203203491438,-36.58431432388238,,
310.18463,241.0,,,,314.14018250000004,-3.8413779761241065,314.0260079761241,-16.250970817882376,,
310.19043,267.333312988,,,,314.14598249999995,-3.8412656031044214,314.0316956031044,10.082342170117613,,
310.19626,270.666656494,,,,314.1518125,-3.8411526488449788,314.03741264884496,13.415685676117619,,
310.20206,254.333312988,,,,314.1576125,-3.841040275825293,314.0431002758253,-2.917657829882387,,
310.20786,282.333312988,,,,314.16341249999994,-3.840927902805608,314.0487879028056,25.082342170117613,,
310.21365,384.666656494,,,,314.1692025,-3.8408157235325078,314.0544657235325,127.41568567611762,,
310.21945,558.0,,,,314.1750025,-3.840703350512822,314.0601533505128,300.7490291821176,,
310.22525,657.0,,,,314.1808025,-3.840590977493136,314.06584097749317,399.7490291821176,,
310.23105,485.0,,,,314.18660249999994,-3.840478604473451,314.07152860447343,227.74902918211762,,
310.23688,321.0,,,,314.1924325,-3.8403656502140073,314.07724565021397,63.749029182117624,,
310.24268,227.333312988,,,,314.1982325,-3.8402532771943214,314.08293327719434,-29.917657829882387,,
310.24847,236.333312988,,,,314.20402249999995,-3.8401410979212214,314.0886110979212,-20.917657829882387,,
310.25427,205.333312988,,,,314.2098225,-3.8400287249015355,314.09429872490153,-51.91765782988239,,
310.26007,169.666656494,,,,314.2156225,-3.8399163518818504,314.09998635188185,-87.58431432388238,,
310.26587,191.0,,,,314.2214225,-3.8398039788621645,314.10567397886217,-66.25097081788238,,
310.27167,202.333312988,,,,314.2272224999999,-3.8396916058424795,314.11136160584243,-54.91765782988239,,
310.2775,197.0,,,,314.2330525,-3.839578651583037,314.11707865158303,-60.250970817882376,,
310.28329,210.333312988,,,,314.23884250000003,-3.839466472309936,314.12275647230996,-46.91765782988239,,
310.28909,203.333312988,,,,314.24464249999994,-3.839354099290251,314.1284440992902,-53.91765782988239,,
310.29489,212.0,,,,314.25044249999996,-3.839241726270564,314.1341317262706,-45.250970817882376,,
310.30069,214.333312988,,,,314.2562425,-3.839129353250879,314.13981935325086,-42.91765782988239,,
310.30649,208.666656494,,,,314.2620425,-3.839016980231193,314.1455069802312,-48.58431432388238,,
310.31229,214.666656494,,,,314.26784250000003,-3.838904607211507,314.15119460721155,-42.58431432388238,,
310.31808,222.333312988,,,,314.27363249999996,-3.838792427938407,314.1568724279384,-34.91765782988239,,
310.32388,239.333312988,,,,314.2794325,-3.838680054918722,314.1625600549187,-17.917657829882387,,
310.32968,268.333312988,,,,314.2852325,-3.838567681899036,314.16824768189906,11.082342170117613,,
310.33548,355.333312988,,,,314.29103250000003,-3.8384553088793503,314.1739353088794,98.08234217011761,,
310.34128,468.333312988,,,,314.29683249999994,-3.8383429358596652,314.17962293585964,211.0823421701176,,
310.34711,465.0,,,,314.3026625,-3.8382299816002226,314.18533998160024,207.74902918211762,,
310.35291,344.0,,,,314.3084625,-3.8381176085805357,314.19102760858055,86.74902918211762,,
310.3587,274.333312988,,,,314.31425249999995,-3.8380054293074357,314.1967054293074,17.082342170117613,,
310.3645,245.666656494,,,,314.3200525,-3.83789305628775,314.20239305628775,-11.584314323882381,,
310.3703,212.333312988,,,,314.3258525,-3.8377806832680648,314.20808068326807,-44.91765782988239,,
310.3761,215.666656494,,,,314.3316525,-3.837668310248379,314.2137683102484,-41.58431432388238,,
310.3819,245.0,,,,314.3374524999999,-3.837555937228694,314.21945593722864,-12.250970817882376,,
310.3877,289.666656494,,,,314.34325249999995,-3.837443564209008,314.225143564209,32.41568567611762,,
310.39349,390.333312988,,,,314.3490425,-3.837331384935908,314.2308213849359,133.0823421701176,,
310.39929,597.0,,,,314.3548425,-3.837219011916222,314.2365090119162,339.7490291821176,,
310.40509,788.333312988,,,,314.3606424999999,-3.837106638896537,314.24219663889653,531.0823421701176,,
310.41089,667.666656494,,,,314.36644249999995,-3.83699426587685,314.24788426587685,410.4156856761176,,
310.41669,392.666656494,,,,314.37224249999997,-3.836881892857164,314.25357189285717,135.41568567611762,,
310.42249,256.0,,,,314.3780425,-3.836769519837479,314.2592595198375,-1.2509708178823757,,
310.42828,230.666656494,,,,314.3838324999999,-3.836657340564379,314.26493734056436,-26.58431432388238,,
310.43408,232.0,,,,314.38963249999995,-3.836544967544693,314.2706249675447,-25.250970817882376,,
310.43988,231.666656494,,,,314.39543249999997,-3.8364325945250073,314.27631259452505,-25.58431432388238,,
310.44568,295.666656494,,,,314.4012325,-3.8363202215053223,314.2820002215053,38.41568567611762,,
310.45148,404.0,,,,314.4070325,-3.8362078484856355,314.28768784848563,146.74902918211762,,
310.45728,451.0,,,,314.41283250000004,-3.8360954754659495,314.29337547546595,193.74902918211762,,
310.46307,371.0,,,,314.41862249999997,-3.8359832961928495,314.2990532961929,113.74902918211762,,
310.46887,255.0,,,,314.4244225,-3.8358709231731645,314.30474092317314,-2.2509708178823757,,
310.47467,208.0,,,,314.4302225,-3.8357585501534786,314.31042855015346,-49.250970817882376,,
310.48047,196.0,,,,314.43602250000004,-3.8356461771337926,314.31611617713384,-61.250970817882376,,
310.48627,205.666656494,,,,314.44182249999994,-3.8355338041141076,314.3218038041141,-51.58431432388238,,
310.49207,199.333312988,,,,314.44762249999997,-3.8354214310944217,314.3274914310944,-57.91765782988239,,
