Frame,Point_0_x,Point_0_y,Point_1_x,Point_1_y,Point_2_x,Point_2_y,Point_3_x,Point_3_y,Point_4_x,Point_4_y,Point_5_x,Point_5_y,Point_6_x,Point_6_y,Point_7_x,Point_7_y,Point_8_x,Point_8_y,Point_9_x,Point_9_y,Point_10_x,Point_10_y,Point_11_x,Point_11_y,Point_12_x,Point_12_y,Point_13_x,Point_13_y,Point_14_x,Point_14_y,Point_15_x,Point_15_y,Point_16_x,Point_16_y,Point_17_x,Point_17_y,Point_18_x,Point_18_y,Point_19_x,Point_19_y,Point_20_x,Point_20_y,Point_21_x,Point_21_y,Point_22_x,Point_22_y,Point_23_x,Point_23_y,Point_24_x,Point_24_y,Point_25_x,Point_25_y,Point_26_x,Point_26_y,Point_27_x,Point_27_y,Point_28_x,Point_28_y,Point_29_x,Point_29_y,Point_30_x,Point_30_y,Point_31_x,Point_31_y,Point_32_x,Point_32_y,Point_33_x,Point_33_y,Point_34_x,Point_34_y,Point_35_x,Point_35_y,Point_36_x,Point_36_y,Point_37_x,Point_37_y,Point_38_x,Point_38_y,Point_39_x,Point_39_y,Point_40_x,Point_40_y,Point_41_x,Point_41_y,Point_42_x,Point_42_y,Point_43_x,Point_43_y,Point_44_x,Point_44_y,Point_45_x,Point_45_y,Point_46_x,Point_46_y,Point_47_x,Point_47_y,Point_48_x,Point_48_y,Point_49_x,Point_49_y,Point_50_x,Point_50_y,Point_51_x,Point_51_y,Point_52_x,Point_52_y,Point_53_x,Point_53_y,Point_54_x,Point_54_y,Point_55_x,Point_55_y,Point_56_x,Point_56_y,Point_57_x,Point_57_y,Point_58_x,Point_58_y,Point_59_x,Point_59_y,Point_60_x,Point_60_y,Point_61_x,Point_61_y,Point_62_x,Point_62_y,Point_63_x,Point_63_y,Point_64_x,Point_64_y,Point_65_x,Point_65_y,Point_66_x,Point_66_y,Point_67_x,Point_67_y,Point_68_x,Point_68_y,Point_69_x,Point_69_y,Point_70_x,Point_70_y,Point_71_x,Point_71_y,Point_72_x,Point_72_y,Point_73_x,Point_73_y,Point_74_x,Point_74_y,Point_75_x,Point_75_y,Point_76_x,Point_76_y,Point_77_x,Point_77_y,Point_78_x,Point_78_y,Point_79_x,Point_79_y,Point_80_x,Point_80_y,Point_81_x,Point_81_y,Point_82_x,Point_82_y,Point_83_x,Point_83_y,Point_84_x,Point_84_y,Point_85_x,Point_85_y,Point_86_x,Point_86_y,Point_87_x,Point_87_y,Point_88_x,Point_88_y,Point_89_x,Point_89_y,Point_90_x,Point_90_y,Point_91_x,Point_91_y,Point_92_x,Point_92_y,Point_93_x,Point_93_y,Point_94_x,Point_94_y,Point_95_x,Point_95_y,Point_96_x,Point_96_y,Point_97_x,Point_97_y,Point_98_x,Point_98_y,Point_99_x,Point_99_y,Point_100_x,Point_100_y,Point_101_x,Point_101_y,Point_102_x,Point_102_y,Point_103_x,Point_103_y,Point_104_x,Point_104_y,Point_105_x,Point_105_y,Point_106_x,Point_106_y,Point_107_x,Point_107_y,Point_108_x,Point_108_y,Point_109_x,Point_109_y,Point_110_x,Point_110_y,Point_111_x,Point_111_y,Point_112_x,Point_112_y,Point_113_x,Point_113_y,Point_114_x,Point_114_y,Point_115_x,Point_115_y,Point_116_x,Point_116_y,Point_117_x,Point_117_y,Point_118_x,Point_118_y,Point_119_x,Point_119_y,Point_120_x,Point_120_y,Point_121_x,Point_121_y,Point_122_x,Point_122_y,Point_123_x,Point_123_y
10,,,812.2692261,1306.795532,1201.87207,1213.339966,110.4616089,960.2402344,188.524704,639.7084961,119.5992813,978.5421753,1839.950439,288.9912415,,,443.6005859,1048.895752,1702.246704,920.7757568,1612.130493,931.6477051,980.2974243,1048.058472,,,1426.591187,192.924469,476.3955078,1264.869995,1086.370728,866.0169067,,,1740.233154,514.6064453,1207.382813,880.7263184,1487.13623,876.5645752,1614.689575,721.9273682,1432.968506,330.2763672,1616.795654,1367.68042,,,,,1112.059448,1195.47522,63.48846436,1274.360596,1800.986572,353.2965698,,,534.4487915,1169.470215,454.5176697,1180.664185,1282.015503,615.6550293,288.355896,1401.677734,,,401.8880615,1193.347656,,,1173.400024,384.6861572,1483.606201,1187.550537,98.29639435,915.7897949,429.3458557,829.6593018,,,,,1833.631348,409.5238953,16.68209648,366.9755859,1616.135986,1315.411987,31.40547371,1146.69104,,,1154.32312,789.2461548,1324.661865,1307.709717,178.1530914,1430.830933,1016.242615,63.7022171,1242.476929,762.8240967,1701.307007,1265.988647,1328.64563,984.4140015,491.9477844,227.1964417,795.470459,1213.376221,1774.957031,630.6586914,244.9658356,1352.706421,1225.352173,1344.326416,1285.595337,805.477417,1265.147461,957.2850952,226.8841553,1318.529053,156.5240021,1026.747803,11.58964348,1344.602417,1794.561279,934.5639648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,812.4486084,1306.717163,1202.077393,1213.453979,110.5240021,960.1065674,188.5132599,639.6307373,119.4347458,978.5996704,1839.767944,290.0418396,,,444.0153198,1048.701782,1701.687378,920.6586914,1612.113281,931.7075806,979.8520508,1048.966675,,,1426.603882,192.8354492,477.4040833,1263.268799,1085.972778,865.7212524,,,1740.045166,514.6459961,1207.049194,881.4265137,1487.484741,876.600708,1614.650757,722.105957,1432.947021,330.146759,1617.322144,1367.500854,,,,,1112.342041,1195.894409,63.92471695,1274.726196,1801.917725,351.9613647,,,534.5894165,1169.907227,454.4386902,1180.854248,1282.004883,615.6353149,288.4265442,1401.294678,,,401.1408997,1192.927002,,,1173.528809,384.6956177,1483.543213,1187.832397,98.11704254,915.9828491,429.4975586,829.6651001,,,,,1833.742798,409.2485352,16.96827698,367.1615601,1616.459106,1315.480591,32.1731987,1146.634766,,,1154.776245,789.0512695,1324.359009,1307.155029,178.8392334,1430.104492,1011.621948,61.8908577,1242.640503,762.7389526,1701.009399,1265.103394,1328.384399,984.4472046,489.5272522,230.5943146,795.701355,1210.337402,1773.531372,631.7177734,248.5811157,1353.225342,1230.442261,1345.065308,1285.355103,805.3289185,1264.589233,957.3814087,230.471817,1312.991943,154.450531,1027.596924,12.01225853,1344.782715,1788.375732,933.4971924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,812.8085938,1306.726563,1202.75415,1213.784668,110.4298706,960.1263428,188.5414581,639.5783691,119.3054123,978.7399292,1840.280029,290.9863586,,,443.9660339,1048.599121,1702.670288,920.2501221,1614.365967,930.1697388,979.2664185,1049.12146,,,1426.570679,192.7877502,477.5512085,1262.549805,1085.758667,865.8861694,,,1740.21875,514.4850464,1207.340332,881.2976685,1487.866333,876.8998413,1614.826416,722.0728149,1433.177734,329.9167786,1616.649902,1367.78894,,,,,1112.074707,1195.619263,60.00400543,1277.686035,1802.294312,351.9509277,,,534.8641968,1170.672119,454.6989746,1180.546143,1281.94397,615.0795288,288.7878723,1400.886353,,,401.4508057,1192.589111,,,1173.241211,384.6957092,1483.798218,1187.888306,98.8219223,916.0454712,429.9334106,829.7698364,,,,,1833.685303,409.375824,17.51477051,367.3650513,1615.975586,1315.651855,32.77651215,1146.328979,,,1154.945557,790.144043,1324.729004,1306.986572,182.4885559,1428.202881,1008.310181,61.50198364,1242.673462,762.7759399,1700.458008,1266.97522,1328.10498,983.5953369,488.901886,231.1279144,795.9473877,1209.837036,1772.061646,633.3655396,248.4983978,1353.240479,1235.055176,1342.939819,1285.248901,805.4234009,1264.42395,957.1563721,232.8173981,1312.385864,155.3281708,1028.714355,5.547633171,1347.249634,1788.147949,932.505127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,813.2352295,1306.536377,1202.352661,1212.981689,110.1069031,960.5909424,188.6530762,639.4765625,119.4215012,978.4526367,1840.43335,292.4750671,,,444.0105591,1048.31958,1702.735596,919.9375,1613.791992,929.8393555,979.508728,1049.283691,,,1426.500244,192.8402252,477.4064026,1262.716675,1085.41394,866.4151001,,,1740.637939,514.7911377,1209.281128,881.3782349,1487.861816,876.708252,1614.695068,722.184082,1433.753906,329.7658386,1616.442505,1367.68042,,,,,1111.969604,1195.474731,60.812603,1277.307739,1802.367554,351.6459045,,,534.9265137,1171.047119,455.1372986,1180.638794,1281.713867,615.2790527,289.3438721,1400.676514,,,400.7119446,1190.967407,,,1173.228516,384.5385437,1483.715332,1187.477783,98.74133301,916.192627,430.1554565,829.9157715,,,,,1833.845825,408.8810425,16.39345551,367.1358337,1616.060181,1315.700806,32.53207016,1145.871094,,,1154.679199,789.489502,1324.683472,1306.40686,184.4845581,1427.648071,1003.565186,54.63669205,1242.750854,762.7883911,1698.618652,1267.8479,1327.884888,983.8651123,488.1292419,229.602951,797.9365234,1207.7052,1771.863647,633.4345093,248.2455444,1353.354736,1229.806885,1342.437744,1285.425415,805.1810913,1266.828125,957.039856,231.1385193,1313.63501,157.2248993,1031.320923,6.072123528,1344.24707,1787.663208,932.7134399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,813.4203491,1306.346436,1202.0896,1212.982178,110.0549164,960.3634644,188.7980042,639.5266113,119.2558517,978.6869507,1840.101196,292.6470337,,,444.2461243,1048.512695,1702.723145,920.0200806,1614.150024,929.5412598,978.6687622,1048.230713,,,1426.416504,192.9556732,477.7456055,1262.318726,1085.065674,866.4645386,,,1740.145142,514.3842773,1207.126587,883.2302856,1487.888916,876.5562744,1614.842285,722.5087891,1433.448242,329.4624634,1617.108521,1367.487671,,,,,1111.518677,1195.643555,60.40496826,1277.289185,1802.253906,351.3283081,,,534.855896,1170.960815,455.0411377,1180.317139,1281.235474,615.1671753,288.9717102,1400.764038,,,398.7588806,1190.762329,,,1172.891846,384.6022644,1483.754517,1187.191406,98.76405334,915.7996216,430.1672058,829.9355469,,,,,1833.719238,408.897522,17.01262665,366.9092102,1615.757324,1315.571411,32.80057144,1145.589844,,,1154.862549,789.4169312,1326.085449,1305.973999,184.3189087,1426.384277,1003.847107,55.7283287,1242.750488,762.9119263,1692.819458,1274.081787,1327.620728,983.6489868,488.48526,230.1213074,797.6102905,1207.624146,1767.97583,639.0704956,248.2019043,1353.313599,1230.787354,1344.398804,1285.224243,805.1242065,1267.715698,957.3522949,231.9608002,1312.22522,155.9929504,1035.474854,5.612071991,1344.366089,1787.283447,933.256958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,814.3809204,1305.913574,1201.590698,1212.570435,110.0649796,960.317749,188.7864838,639.4229126,119.2627487,978.6033325,1842.499634,295.3370972,,,444.4220276,1048.588989,1702.782104,920.0098877,1613.912598,929.8283691,979.6612549,1048.099976,,,1426.497314,192.9337616,477.502594,1262.361816,1085.357056,866.5947266,,,1740.422852,514.4910889,1207.447266,883.3442993,1487.988037,876.6021729,1614.842651,722.4124146,1433.631714,329.2640381,1616.847168,1367.776245,,,,,1111.525269,1195.392212,60.53888702,1276.991089,1802.607056,351.7378235,,,534.8287964,1171.074219,455.065033,1180.348633,1281.213867,615.1068115,289.2566528,1400.766846,,,399.7225647,1189.869019,,,1172.633179,384.7869873,1484.143677,1186.441284,98.76075745,916.1563721,430.3611755,830.0959473,,,,,1833.476318,409.0949097,16.99510193,367.062439,1615.782837,1315.618896,33.17052841,1145.459839,,,1154.486572,789.3549194,1329.008301,1305.156982,187.0545197,1426.019043,1002.334656,54.11713791,1242.80249,763.182251,1692.410767,1274.559082,1327.934082,983.246521,489.286499,228.8780365,798.0233154,1206.319946,1768.069946,642.2511597,248.7300262,1353.268311,1230.944702,1344.302612,1285.513916,805.1403198,1267.501343,957.7054443,234.416153,1310.770386,157.7021637,1039.517578,5.819512367,1344.234375,1784.203491,935.1442261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,814.0734863,1305.163208,1200.782837,1212.780518,110.0036774,960.5507202,188.9505005,639.6369629,119.373291,978.5701294,1839.996338,294.4580383,,,444.9619141,1048.563843,1702.440918,920.0197754,1613.94043,930.1152344,979.9124756,1048.765381,,,1426.290771,193.0414886,477.6821899,1262.299927,1085.370239,866.8234253,,,1739.872314,514.1502075,1208.643799,883.0803833,1487.34375,875.8609009,1614.7229,722.5085449,1433.846924,328.2605286,1617.292358,1367.428711,,,,,1111.63916,1195.665405,60.24452591,1276.508179,1802.29248,351.5764771,,,533.7827148,1171.73999,454.1837769,1179.778687,1281.283936,615.2342529,289.828949,1400.694214,,,398.2609558,1188.369507,,,1172.416748,384.5816345,1483.741211,1186.005005,98.55335236,916.6881104,430.1881409,830.0639038,,,,,1832.777466,409.7009277,16.29213715,367.0083008,1615.865723,1315.012451,32.37971497,1145.76062,,,1151.589233,787.7077026,1328.007935,1305.681519,186.4097595,1428.883301,996.4611206,51.60526276,1266.066162,725.1591187,1685.005615,1270.613403,1327.292847,983.3848267,490.50177,226.4118347,795.6019287,1203.704102,1768.03894,645.5740967,253.4869995,1352.765259,1226.394531,1342.233154,1284.940674,805.0148926,1267.206177,957.9473267,230.6567993,1312.209961,159.0319366,1043.318848,5.802646637,1344.179688,1783.026123,932.8265991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,814.1784058,1304.915283,1199.017334,1213.144897,110.5061569,960.0699463,188.7257996,639.6455688,119.2976532,978.6057129,1841.864746,293.7947388,,,444.9215698,1048.494873,1702.513672,920.2681885,1614.459106,929.5996704,979.8027954,1048.612305,,,1426.48645,193.1288452,477.6655273,1262.415894,1085.536987,866.8701172,,,1739.619873,514.0458984,1208.983643,883.2369995,1487.399536,875.9423218,1615.139771,722.329895,1433.541992,328.1777649,1617.154053,1367.465088,,,,,1111.535156,1196.184814,60.02810669,1276.66687,1802.557373,351.6893311,,,533.8681641,1171.480103,454.4330444,1179.969971,1281.040405,615.5119629,289.8681335,1400.73999,,,398.7661133,1187.519287,,,1172.087524,384.603302,1483.671143,1186.118042,98.94923401,916.7433472,430.3895264,830.1296997,,,,,1833.574951,409.6238403,16.81669807,367.3669739,1615.91272,1315.078247,32.91996384,1145.406982,,,1152.723022,788.5058594,1328.132813,1314.151367,186.8339233,1428.552734,995.5554199,53.60751343,1265.901978,725.1079712,1685.446411,1270.599731,1327.274658,983.3232422,494.1273804,228.4846344,795.4570923,1202.874023,1766.10022,645.3934937,253.8206635,1352.816284,1224.416992,1343.885376,1285.00061,805.0756226,1267.886841,959.2846069,231.1937256,1310.41748,162.7245026,1046.493652,5.786664486,1344.207886,1783.127319,932.8415527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,814.3793335,1304.581055,1199.157349,1213.210693,110.9382324,960.0579224,188.7884369,639.6914063,119.4798126,978.6323242,1841.544434,294.1511841,,,444.9849243,1048.592163,1702.44165,920.4729614,1614.220703,929.5426025,979.9945068,1048.106567,,,1426.370972,193.1509399,477.4567261,1262.394531,1086.229614,866.6832275,,,1739.973022,514.0691528,1209.005371,883.4279785,1487.417358,875.7489014,1614.888184,722.449707,1433.619629,328.1768799,1617.141968,1367.732422,,,,,1111.860596,1196.218994,59.96928024,1276.664551,1802.250244,351.8977966,,,533.6021729,1171.567993,454.0606689,1180.093262,1281.700928,615.5523682,290.0378113,1400.459473,,,398.0583191,1186.110352,,,,,1483.55188,1186.054688,98.89298248,916.4475098,430.5970764,830.6731567,,,,,1832.703003,409.7755737,16.78974915,366.8865967,1616.136719,1315.089722,33.43914795,1145.504028,,,1152.218262,788.8058472,1328.174805,1314.709717,188.0193634,1428.585938,994.182373,52.69223404,1265.661011,724.8629761,1684.894409,1270.012573,1327.541504,983.392334,495.18573,226.908905,794.0552368,1199.864502,1762.727051,645.5725098,253.7831116,1352.726929,1221.468384,1343.665649,1284.926147,804.8033447,1267.244751,960.1389771,225.6495209,1308.067261,156.4383698,1050.236206,6.189014435,1344.393066,1781.571899,932.8104248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,814.3239136,1304.920044,1201.437622,1212.751099,110.5083084,960.2826538,189.0457611,639.7735596,119.2183609,978.6960449,1841.525879,293.9556274,,,445.1765137,1048.506348,1702.441895,920.5640869,1615.191895,929.9995728,980.1204224,1048.481323,,,1426.292847,193.1541748,477.8542786,1262.44812,1086.368042,867.619812,,,1739.378296,514.225647,1209.012085,883.4938965,1487.771851,875.1904907,1614.935669,722.6139526,1433.660522,328.5327148,1617.212402,1367.460815,,,,,1112.310913,1196.477295,59.93870163,1276.751831,1802.414795,351.7217102,,,533.3574829,1172.52124,454.3059387,1179.999512,1282.61731,616.279541,290.2444153,1400.224487,,,398.7219543,1183.751709,,,,,1484.018677,1186.438354,99.33342743,916.7879028,431.0465088,830.2563477,,,,,1832.269165,410.0281067,16.58031082,367.4509583,1616.044678,1314.819336,33.23164368,1144.980591,,,1152.548584,789.1836548,1327.265625,1315.707275,190.6493835,1428.334106,994.6817017,50.53305817,1265.843872,724.8792725,1684.751953,1268.745972,1326.612793,983.5947876,495.2092285,225.8874207,793.9604492,1199.224854,1764.234619,646.3184814,253.5226746,1352.639893,1221.437622,1342.550903,1285.684204,804.5186768,1269.560303,959.7747803,219.7411194,1309.929688,157.014267,1052.975708,6.241840839,1343.776001,1783.262695,931.6467896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,814.2809448,1304.731689,1198.529297,1213.836914,111.1514053,959.9333496,188.7694397,639.9015503,119.6576157,978.6663208,1845.596069,295.3059998,,,444.9265137,1048.852051,1702.12793,920.9207764,1614.756836,926.453064,980.6400757,1048.2323,,,1426.271973,193.0449829,477.5744019,1262.740112,1085.881348,867.6326294,,,1740.235474,514.5785522,1210.362671,883.5314941,1485.081543,875.8654785,1615.313599,719.9282837,1433.373413,328.617981,1616.778442,1367.529419,,,,,1112.050293,1196.394897,59.53251266,1276.750732,1802.099731,351.9245911,,,529.8104858,1178.354126,454.3479309,1180.470703,1281.964966,618.0524902,289.8426514,1400.098145,,,398.2657776,1184.375488,,,,,1481.884644,1187.259644,99.42411804,916.4539185,430.2435913,830.4758911,,,,,1832.442139,409.4136047,16.72827148,367.0458374,1616.014526,1315.229858,33.44073486,1144.205078,,,1151.046997,790.5187378,1326.34021,1317.735474,189.5972595,1425.965942,994.9356079,50.42115021,1265.765625,724.8618164,1686.848267,1267.450073,1327.740601,983.0462036,493.9437256,226.7773438,790.4014893,1196.607788,1762.023438,645.5957031,256.1479492,1352.855103,1220.116699,1343.144897,1284.927979,804.2472534,1270.374146,961.5314941,213.7290649,1317.342896,157.8021088,1052.964844,6.960624218,1344.688721,1783.883179,932.5304565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,814.4394531,1304.841553,1198.641602,1213.966553,111.0225296,960.0564575,189.0288544,639.8937378,119.649292,978.7593994,1845.032227,295.9854736,,,444.9639587,1048.94043,1702.349854,921.076355,1615.023071,926.4872437,980.6999512,1047.797485,,,1426.037354,192.9766998,477.4728699,1262.728638,1086.234009,867.0639648,,,1740.391846,514.7106934,1210.584717,883.5162354,1485.669678,875.8444824,1614.945313,720.0613403,1433.618408,328.427948,1616.94873,1367.562012,,,,,1112.242065,1196.141602,59.66031647,1276.693115,1801.915527,352.2393799,,,530.2283325,1178.168945,454.7730408,1180.464355,1282.048584,618.074585,289.8450012,1400.041504,,,398.2027893,1183.686768,,,,,1481.791382,1187.199951,100.7520065,916.1524658,430.1368103,830.2615967,,,,,1832.42334,409.4017334,16.81042862,367.1848145,1615.994629,1315.361206,33.96338272,1144.139771,,,1150.930664,790.7219238,1325.378418,1318.245728,189.2687836,1424.660156,994.3530273,48.36807251,1265.779907,725.0466309,1686.606201,1265.381104,1327.349854,983.2047729,493.3639221,225.1846924,782.6586914,1196.794556,1762.940063,643.8908691,255.8473206,1352.885376,1219.856812,1342.17981,1285.302246,804.3864746,1269.900757,961.8796997,214.0455475,1316.478149,158.120163,1053.457397,6.887742043,1344.781006,1785.083374,932.6146851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,815.2384033,1305.200684,1199.262695,1213.971802,110.8988647,960.1281738,188.9888306,639.9561157,119.3388977,978.8363037,1847.535889,298.8012695,,,444.9258728,1049.036133,1702.333252,921.2070313,1615.679443,926.2565308,979.9735718,1048.055786,,,1426.437622,193.019516,477.3026733,1262.475464,1086.312622,867.6469727,,,1740.249023,514.994873,1213.085327,882.505249,1487.569702,875.4319458,1615.245117,720.3045044,1433.574341,328.4285889,1616.414185,1367.264282,,,,,1112.130005,1195.9823,59.48974609,1276.820557,1801.094238,352.4390259,,,530.1035767,1178.48645,456.1087952,1182.568726,1282.123779,618.2576904,289.6346741,1400.182129,,,399.3560791,1183.484619,,,,,1481.849487,1187.203979,94.46190643,916.6070557,430.0791016,831.0198975,,,,,1832.053589,409.7374573,16.53011322,366.7839661,1615.74939,1315.325684,33.68880081,1144.164063,,,1150.82959,790.8084106,1325.83606,1315.064819,189.6115723,1423.231079,990.3793945,42.57509613,1265.722656,725.3578491,1687.470703,1262.521729,1327.240112,983.3238525,492.2253113,225.255249,780.675354,1196.727173,1765.265015,644.6500854,255.9514313,1352.867188,1218.867065,1341.813232,1285.563599,804.515686,1272.057251,962.0032959,231.2295837,1320.841064,162.140976,1058.924805,6.682590485,1345.081665,1790.205078,935.5970459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,814.8093872,1305.509888,1199.101685,1214.049805,111.0653152,960.0585327,188.8565674,640.0008545,119.6377411,978.4315796,1845.513672,300.7961426,,,444.8252869,1049.128906,1702.602783,921.470459,1615.691772,926.574646,982.4529419,1044.271484,,,1426.082397,192.9581451,477.0811462,1262.582886,1086.210449,866.8946533,,,1740.577637,515.3233643,1213.739502,882.8684692,1486.370728,875.6850586,1614.678467,720.3943481,1433.451782,328.5249023,1616.665039,1367.390625,,,,,1112.311646,1195.480347,59.50931168,1277.060669,1803.8302,352.5627747,,,530.3059082,1178.393066,456.469574,1182.089722,1282.236206,618.2632446,289.4009399,1400.347046,,,403.9092712,1177.161743,,,,,1481.633911,1187.385254,94.47930908,916.2747192,430.4884033,830.5438843,,,,,1832.380493,409.717041,16.23068428,366.8852844,1615.771606,1315.353638,34.10720825,1144.431274,,,1150.855713,790.8248291,1321.811157,1315.606201,186.5423126,1421.800903,989.8757935,42.27945709,1266.587769,726.3066406,1688.59314,1258.960571,1327.795532,983.1677246,488.561676,224.582077,775.1278076,1192.018555,1764.715942,642.135376,255.1528168,1352.680542,1219.752441,1344.275879,1284.70459,804.5669556,1271.212891,962.0357056,234.6710052,1319.041504,161.5848083,1057.115845,6.910369396,1345.807129,1792.421509,938.394104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,815.4137573,1304.454834,1199.260132,1213.812988,110.889267,960.0429077,188.930603,639.9943237,119.5030365,978.5184326,1846.047607,300.7309875,,,445.2183838,1049.367432,1703.097168,921.5519409,1615.882446,925.9923096,982.458252,1044.071655,,,1426.405273,193.2388458,477.0037842,1262.436401,1086.604004,867.0891113,,,1740.690308,515.453125,1214.475708,882.9515991,1486.585327,875.5794067,1614.900024,720.4353638,1433.817871,328.4771423,1617.097534,1367.426025,,,,,1111.793823,1194.383789,59.69248581,1277.192261,1804.12561,352.4730835,,,530.7913208,1178.358643,456.6686096,1182.584717,1282.133423,618.1409302,289.5057068,1400.536499,,,403.5138245,1175.498535,,,,,1481.832153,1187.420044,95.7314682,915.4973145,430.8119507,830.7223511,,,,,1832.606079,409.7640076,16.2896595,366.9870911,1615.660156,1315.375854,34.41585541,1145.60498,,,1150.947876,790.7590332,1322.143433,1315.348389,186.3125458,1421.175293,990.0421753,42.45228577,1266.844604,726.6070557,1690.360962,1258.364868,1327.44104,983.2468872,489.3564148,223.9423065,775.8463135,1192.60498,1767.530151,640.7770386,255.5652771,1352.988037,1220.885254,1344.119507,1285.500732,805.2235718,1270.081299,962.2850342,235.852356,1318.543213,161.819046,1057.656372,6.533279419,1345.956177,1797.193848,941.3963013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
